tweet_id,airline_emg,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.67894E+17,negative,Delta,,mypumpkinheads,,0,@JetBlue 6 hour delay. Supposed to land at 9pm now it's 3am. Still not boarding. #EpicFail,,17-02-2015 19:50,,Eastern Time (US & Canada)
5.68257E+17,neutral,United,,140JustinC,,0,@united ok thanks! Where are you counters located? And how Late Flight are they open?,,18-02-2015 19:54,Fredericton NB,Atlantic Time (Canada)
5.6894E+17,negative,Virgin America,,Alex_Ricardo,,0,@VirginAmerica there is something wrong with you website in Safari iPhone,,20-02-2015 17:07,Montreal,Eastern Time (US & Canada)
5.6959E+17,neutral,United,,tspinnersbride,,0,@united What does DM the confirmation @ mean???,,22-02-2015 12:09,,
5.69661E+17,neutral,Southwest,,arteriesrus,,0,@SouthwestAir I have followed you. Awaiting your DM.,"[40.91509493, -81.4367726]",22-02-2015 16:51,Salt Lake City,Mountain Time (US & Canada)
5.69696E+17,negative,American,,droqen,,0,@AmericanAir I'm getting calls from 1-800-433-7300 but the calls seem to drop instantly. Is there any alternate avenue for resched. support?,,22-02-2015 19:10,,Eastern Time (US & Canada)
5.70087E+17,negative,United,,macefaceeeee,,1,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.,,23-02-2015 21:05,,Pacific Time (US & Canada)
5.69651E+17,negative,US Airways,,CarloMJ1,,0,@USAirways @AmericanAir According to your costumer support your website is holding my money hostage and you cant do anything about it..,,22-02-2015 16:11,,
5.6769E+17,neutral,Delta,,JulianBOGJB,,0,@JetBlue really caring??,,17-02-2015 06:21,Colombia,
5.6934E+17,negative,US Airways,,GatorGirl36,,0,"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",,21-02-2015 19:38,,Eastern Time (US & Canada)
5.686E+17,neutral,United,,jnay777,,0,"@united no, didn't notice I was 38A until start of boarding. Assumed I was 8E. By time boarding started, GAs had cleared standbys, full flt",,19-02-2015 18:37,,
5.6845E+17,positive,US Airways,,CakeNDeath,,0,"@USAirways on the DL, send Ethan some new pants and some ""white revive"" laundry tabs. He's a great guy, good crew, he's just, err, single.",,19-02-2015 08:38,Old City Philly,
5.69603E+17,negative,US Airways,,colums23,,0,"@USAirways flight 2022 out of Phil, no update and was supposed to leave 15 minutes ago.  Sitting in airport, wondering#irritated",,22-02-2015 13:03,27265,
5.70061E+17,negative,American,,shelia_talia,,0,"@AmericanAir ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",,23-02-2015 19:20,,
5.69648E+17,negative,United,,Spencerklein,,0,@united we needed to be at steamboat for a meeting by 3pm so we took a shuttle. The United customer service people said the bag would be on,,22-02-2015 16:02,,Eastern Time (US & Canada)
5.6978E+17,negative,American,,JuntyH,,0,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,,23-02-2015 00:44,,
5.67829E+17,positive,Southwest,,MeredithAdams23,,0,@SouthwestAir Awesome - thanks!,,17-02-2015 15:34,Dallas,Central Time (US & Canada)
5.69611E+17,neutral,United,,AbbieBjugstad,,0,"@united Okay, just requested to follow.",,22-02-2015 13:33,,
5.67777E+17,neutral,US Airways,,DropMeAnywhere,,0,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change","[0.0, 0.0]",17-02-2015 12:06,"Here, There and Everywhere",Arizona
5.68967E+17,negative,United,,DManonog,,0,@united I sent a DM re an existing reservation but no one has responded,,20-02-2015 18:55,,
5.68786E+17,positive,Delta,,stetsoninc,,0,@JetBlue Success! Good work JetBlue team,,20-02-2015 06:56,"New York, NY",Central Time (US & Canada)
5.68097E+17,neutral,Southwest,,thaterikperson,,0,@SouthwestAir 10 revenue flights since the beginning of 2015?,"[0.0, 0.0]",18-02-2015 09:16,"Austin, TX",Central Time (US & Canada)
5.69984E+17,negative,US Airways,,tjelke,,0,@USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,,23-02-2015 14:16,"Miami, Florida, USA",Eastern Time (US & Canada)
5.69209E+17,neutral,Southwest,,jaretgordon,,0,@SouthwestAir follow for a DM please. Need to confirm a Cancelled Flighted reservation,,21-02-2015 10:56,,Central Time (US & Canada)
5.69099E+17,negative,Southwest,,RawTravelTV,,0,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,,21-02-2015 03:40,New York City,Eastern Time (US & Canada)
5.68025E+17,neutral,Southwest,,oldrelic007,,0,@SouthwestAir any delays today @CAKairport to Orlando?,,18-02-2015 04:29,,America/New_York
5.68796E+17,negative,US Airways,,mjmena001,,0,"@USAirways now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!",,20-02-2015 07:36,West Palm,
5.70046E+17,negative,American,,msofka,,0,@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH,"[41.45858699, -81.86780822]",23-02-2015 18:20,"Cleveland, OH",Central Time (US & Canada)
5.68808E+17,positive,Delta,,matthewhirsch,,0,@JetBlue I definitely will. Thanks!,,20-02-2015 08:24,"Hoboken, NJ",Eastern Time (US & Canada)
5.69597E+17,negative,American,,MeereeneseKnot,,0,"@AmericanAir your call center won't let me wait on hold, which I would happily do. Am I seriously supposed to just keep calling? Not great",,22-02-2015 12:36,,
5.70076E+17,negative,American,,RealDavidSilva,,0,@AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical,,23-02-2015 20:20,,Arizona
5.69965E+17,positive,American,,Laurelinesblog,,0,"@AmericanAir Chicago seen from seat 6A, AA 1620. So far a great ride! On to PDX! http://t.co/X4rsvAGIjN",,23-02-2015 12:59,"Chapel Hill, NC",
5.70019E+17,negative,US Airways,,JMeszar,,0,@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,,23-02-2015 16:35,"Bedford, NH",Eastern Time (US & Canada)
5.6875E+17,negative,US Airways,,JesseConn,,1,@USAirways on flight 1839 waiting for weight and balance info for the past 30 minutes!!!,,20-02-2015 04:32,,
5.68613E+17,negative,United,,Mosborne13,,0,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus",,19-02-2015 19:27,,Central Time (US & Canada)
5.68842E+17,negative,US Airways,,ConnorCrown,,0,@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers,"[40.77265898, -73.86525922]",20-02-2015 10:36,"NYC, NY",Central Time (US & Canada)
5.69881E+17,negative,American,,natemup,,0,"@AmericanAir The website won't let me view my reservation due to ""changes made outside http://t.co/nwF2FkA8fY"". I'm on hold now to get help.",,23-02-2015 07:26,Evansville - LA - NOLA,Central Time (US & Canada)
5.68588E+17,negative,Delta,,lopezlaymari,,3,@JetBlue I have been hanging here for almost an hour,,19-02-2015 17:48,Miami | Puerto Rico ,
5.67855E+17,neutral,Virgin America,,mctrees02,,0,@VirginAmerica save some for 871 tomorrow AM!,,17-02-2015 17:16,"Dallas, TX",Central Time (US & Canada)
5.70172E+17,negative,American,,chasefoster,,0,".@AmericanAir Alright prove it: (1/3) 3 days ago, I sat on a plane at JFK for 3 hrs, deplaned for 3 more, and when I re-boarded...",,24-02-2015 02:42,Nashville/Space,Central Time (US & Canada)
5.69864E+17,negative,United,,JohntheKiwi,,0,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here.",,23-02-2015 06:20,"Stumptown, Baby!",Pacific Time (US & Canada)
5.6952E+17,positive,United,,JeremyAllynAmes,,0,"@united Nicole at Quito airport took great care of us this week. Handled lost baggage, seat changes. Very professional/nice. Pat her back.",,22-02-2015 07:33,"Medway, MA",Eastern Time (US & Canada)
5.6988E+17,negative,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir ""ma'am the doors close 10 mins prior to departure"" ""but I was here 20 mins before?!?"" laughter from the 2 agents",,23-02-2015 07:22,BK,
5.69108E+17,positive,Southwest,,Tyler_Stotts,,0,@SouthwestAir loving the boarding to go to Chicago #KeepItMovin',,21-02-2015 04:14,,Central Time (US & Canada)
5.69306E+17,neutral,Delta,,zarrylarou,,0,@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!,,21-02-2015 17:20,NY,Eastern Time (US & Canada)
5.69838E+17,negative,Southwest,,Maleus21,,0,"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help.",,23-02-2015 04:34,Memphis,Central Time (US & Canada)
5.69652E+17,negative,American,,McKennon,,0,@AmericanAir Flight's Cancelled Flightled. Website says to call phone number.Phone says to check online.  How am I supposed to get some help?,,22-02-2015 16:15,,Atlantic Time (Canada)
5.69624E+17,negative,Delta,,ThatJasonEaton,,0,"@JetBlue if you can't guarantee parents will sit with their children, don't sell tickets with that promise! #jetblue http://t.co/HDoXiM6NZ2",,22-02-2015 14:25,,
5.68204E+17,negative,United,,JustOGG,,0,"@united, UA1641 EWR-MCO 17 Feb wifi never connected but allowed me to purchase access twice &amp; charged me. Who do I need to file claim with?",,18-02-2015 16:23,Tweets = My Opinion,Eastern Time (US & Canada)
5.69348E+17,negative,US Airways,,EllenFord,,0,@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!,,21-02-2015 20:06,"Gloucester, MA",Quito
5.69712E+17,negative,Delta,,jabeblanchard,,0,@JetBlue any idea what's going on at terminal five at JFK? Seems to be zero traffic movement,"[40.64485766, -73.78737261]",22-02-2015 20:14,Right Coast,Eastern Time (US & Canada)
5.69297E+17,negative,United,,Angela_Saurine,,0,@united Flight has been delayed for another hour so only have 24 mins to transit at LAX... Extremely unlikely I will make it!,"[43.60417384, -110.7362561]",21-02-2015 16:45,"Sydney, Australia",Sydney
5.68502E+17,negative,Delta,,HAbbott4,,0,@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,,19-02-2015 12:07,NY,Eastern Time (US & Canada)
5.69961E+17,negative,American,,iAMalexmetz,,0,@AmericanAir been on hold to reserve award travel for over 1.5 hrs now. Anyone home?? Or is it a crazy weather issue? http://t.co/cEHrOeurC5,,23-02-2015 12:46,"Los Angeles, CA",Atlantic Time (Canada)
5.69586E+17,positive,Delta,,canolibean,,0,@JetBlue thanks for replying-I feel a little better we'll see how it goes ☺️✈️,,22-02-2015 11:55,the burg nj,
5.69913E+17,negative,American,,KatieBLang,,0,@AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline,,23-02-2015 09:34,"Chicago, IL",Central Time (US & Canada)
5.69931E+17,neutral,Delta,,A_Geechi,,0,RT @JetBlue: Our fleet's on fleek. http://t.co/826Pkiq5HI,,23-02-2015 10:43,Binghamton University ,Eastern Time (US & Canada)
5.69983E+17,positive,Delta,,paradeinpink,,0,So relieved I'm flying @JetBlue after listening to everyone at the neighboring gate bitch about Spirit. My airline's better than yours.,,23-02-2015 14:13,Somewhere,
5.69867E+17,negative,United,,keithpresser,,0,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",,23-02-2015 06:32,,
5.69637E+17,negative,United,,mgmcg16,,0,@united now this http://t.co/uygeW2Nosr,,22-02-2015 15:17,,
5.69885E+17,negative,United,,Kris_KAS,,0,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.,,23-02-2015 07:44,New York,
5.68476E+17,neutral,US Airways,,Darren_howudoin,,0,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!",,19-02-2015 10:23,North Carolina/LosAngeles,Eastern Time (US & Canada)
5.69611E+17,negative,American,,raseay,,0,@AmericanAir that's quite an impressive list of fees!,,22-02-2015 13:34,"Oxford, MS",Central Time (US & Canada)
5.69782E+17,negative,United,,doug_samuel,,0,@united you are terrible.,,23-02-2015 00:52,,Eastern Time (US & Canada)
5.6821E+17,neutral,United,,MichaelRConroy,,0,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,,18-02-2015 16:48,Wherever. ,Eastern Time (US & Canada)
5.68078E+17,neutral,Southwest,,chelle_ecoed,,0,@SouthwestAir Sorry! Thought I did. It's done now.,,18-02-2015 08:01,"Miami, FL",Eastern Time (US & Canada)
5.70049E+17,negative,US Airways,,marisa_negri,,0,@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,,23-02-2015 18:33,"Austin, TX | Atlanta, GA",Eastern Time (US & Canada)
5.69852E+17,negative,American,,ArtieFitchie,,0,"@AmericanAir Its the ABC's of PR, let your customers have the most info possible. Might want to go brush up on the basics...",,23-02-2015 05:30,Memphis,Central Time (US & Canada)
5.68554E+17,positive,Virgin America,,SigmaRue,,0,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",,19-02-2015 15:31,"Portland, OR",Pacific Time (US & Canada)
5.69235E+17,negative,Delta,,BernardLeCroix,,0,@JetBlue I guess I have to redo the Flight Booking Problems. Ugh!,,21-02-2015 12:38,"Providence, RI",Eastern Time (US & Canada)
5.68559E+17,negative,Southwest,,scoutout,,0,@SouthwestAir Roger wilco.,,19-02-2015 15:52,"Lincoln, RI",Eastern Time (US & Canada)
5.68248E+17,negative,United,,caitieamanda,,0,"@united Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",,18-02-2015 19:19,"Brisbane, Australiaaa!",Brisbane
5.693E+17,positive,Delta,,spaceracedjs,,0,@JetBlue he just went above and beyond to be helpful,,21-02-2015 16:58,Brooklyn,Eastern Time (US & Canada)
5.70294E+17,positive,Southwest,,catjubs,,0,@SouthwestAir  thanks Southwest for saving our trip. my sweetheart isn't going to miss seeing #AltonBrownLive thanks to y'all! #SOhappy,,24-02-2015 10:47,lurking in a coffeehouse,Pacific Time (US & Canada)
5.70231E+17,negative,American,,ryan22042,,0,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?",,24-02-2015 06:38,,
5.69822E+17,negative,United,,sarahali,,0,"@united Cancelled Flightled a flight cause the crew needed sleep.But it's totally okay to wake me up at 3am just to let me know it's Cancelled Flightled, again.",,23-02-2015 03:31,,
5.67803E+17,positive,United,,antoniocosta64,,0,@united thank you! I wish the lady in Little Rock had told me that in the morning when I asked her,,17-02-2015 13:47,"Conway, AR",
5.70268E+17,negative,Southwest,,MnMwillmott,,0,"@SouthwestAir was on flight 2373 from CHI-BUF last night, almost 2 hour delay cuz someone got on the plane without a pass - sounds safe. 1/2",,24-02-2015 09:04,"woodstock, Ontario, Canada",Atlantic Time (Canada)
5.68478E+17,negative,Southwest,,TkerVker,,0,@SouthwestAir Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat.,,19-02-2015 10:32,,
5.69939E+17,positive,United,,roxymtjoy,,0,@united thank YOU for your kindness. Your agents went above &amp; beyond to get my stranded family home.,,23-02-2015 11:17,Pittsburgh area,Eastern Time (US & Canada)
5.68194E+17,negative,US Airways,,NickAbel5,,0,"@USAirways I appreciate that you actually monitor Twitter, so please  pass along my feedback. I've tried calling about 15 times in 4 days :(",,18-02-2015 15:44,,
5.68809E+17,negative,US Airways,,CLChicosky,,0,@AndrewFallis same here! On hold for an hour &amp; then told @USAirways has done all it is willing to- which was apologize. #stillnotonmyflight,,20-02-2015 08:28,,
5.69746E+17,negative,American,,MindWarpLLC,,0,@AmericanAir  Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,,22-02-2015 22:28,"El Paso, TX",Mountain Time (US & Canada)
5.6815E+17,positive,United,,greghei1,,0,@united Thanks - it's very helpful to understand that the reduced price seats that are sold at check-in have priority over the certificates.,,18-02-2015 12:46,"Fremont, California",Pacific Time (US & Canada)
5.69242E+17,negative,US Airways,,POnions,,0,@USAirways looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.,,21-02-2015 13:09,"CT, USA",Central Time (US & Canada)
5.70033E+17,negative,American,,LunaStarwind,,0,@AmericanAir has no idea what they're doing. Delay 1 flight from 5pm to 7:40pm then delay another TO THE SAME DESTINATION  @ THE SAME TIME.,,23-02-2015 17:31,"Menomonee Falls, WI, USA",Central Time (US & Canada)
5.69858E+17,negative,American,,jmariecastillo,,0,"@AmericanAir Telling frustrated customers ""we are super busy, please call back Late Flightr kthxbai"" and then hanging up is not the best practice.",,23-02-2015 05:56,,Pacific Time (US & Canada)
5.69674E+17,negative,Delta,,AristidesPN,,0,"Keep Waiting, time does not cost anything for @JetBlue hundreds people how payed thousand dollars with no feedback http://t.co/Ji2pg4gom9",,22-02-2015 17:44,"ÜT: 18.463449,-70.003608",Quito
5.68631E+17,negative,Delta,,Papa_Pill,,0,"@JetBlue yes of course, before I left the airport. I kept looking but claim is still open.",,19-02-2015 20:40,"San Diego, CA (760)",
5.69485E+17,negative,United,,traceyabbywhite,,0,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold,,22-02-2015 05:12,"Atlantic Highlands, NJ",Eastern Time (US & Canada)
5.70307E+17,positive,United,,rombaa,,0,@united thanks -- we filled it out. How's our luck with this? Is it common?,,24-02-2015 11:38,,
5.68945E+17,neutral,Delta,,Bones2245,,0,@JetBlue @markie_post I'd like to see Markie too.,,20-02-2015 17:25,Earth,Central Time (US & Canada)
5.69451E+17,negative,United,,throthra,,0,"@united hey, it's 4am, guess what I'm doing? Not sleeping! Why? Cause you care so little about your customers you let them sleep in airports",,22-02-2015 02:59,,
5.7001E+17,neutral,Virgin America,,lisaaiko,,0,@VirginAmerica @ladygaga @carrieunderwood All were entertaining,,23-02-2015 15:58,,
5.69683E+17,neutral,American,,klebovitz,,0,@AmericanAir  A true #AmericanView ...The National Mall http://t.co/N7ExdbcRHg,,22-02-2015 18:19,,
5.69347E+17,negative,Delta,,skydivingblond,,0,@JetBlue thanks! Yes! order me a rum and coke and get me a hotel voucher because the floor and chairs aren't so cushy here...!,,21-02-2015 20:04,new york,
5.68238E+17,positive,Delta,,amourEspinosa,,0,@JetBlue u cool,,18-02-2015 18:37,,Atlantic Time (Canada)
5.70297E+17,negative,American,,AesaGaming,,0,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,,24-02-2015 10:58,,
5.70015E+17,positive,American,,flemmingerin,,0,@AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.,,23-02-2015 16:20,San Diego,
5.67802E+17,positive,Delta,,vincenzolandino,,0,First base already? I like your style @JetBlue,,17-02-2015 13:46,NYC | CT,Eastern Time (US & Canada)
5.70238E+17,negative,American,,JotakaEaddy,,0,"@AmericanAir..still here. feet are freezing b/c doors have been open. Flt time was 8:30.  We have fuel but now waiting for ""rampers"" #AA4285",,24-02-2015 07:05,Washington DC,
5.69829E+17,neutral,American,,ThatsKathalina,,0,"@AmericanAir , CHECK DM PLEASE!",,23-02-2015 04:00,,Eastern Time (US & Canada)
5.69839E+17,neutral,American,,ThatsKathalina,,0,@AmericanAir .. UMM hello?,"[27.69523415, -97.34856142]",23-02-2015 04:40,,Eastern Time (US & Canada)
5.69938E+17,positive,American,,CliffordGries,,0,@AmericanAir My father loved working for you as well as PanAm,,23-02-2015 11:11,"Phoenix, AZ",Arizona
5.69553E+17,negative,US Airways,,MaryJoReed1,,0,@USAirways WORST customer service ever!!!,,22-02-2015 09:42,Indiana Girl,Indiana (East)
5.68094E+17,negative,Delta,,MerrickRealtor,,0,@JetBlue WHAT'S UP WITH WEBSITE CAN'T ACCESS FLIGHT INFO,,18-02-2015 09:06,Merrick,America/New_York
5.69822E+17,negative,US Airways,,Peakway3,,0,"@USAirways Raleigh to Chicago and no #firstclass upgrade. Must be flying AA 'the screw USAir Elite, after we bailed them out' Airline",,23-02-2015 03:31,North Carolina,
5.69589E+17,positive,American,,jlhalldc,,0,"Thank you. “@AmericanAir: @jlhalldc Customer Relations will review your concerns and contact you back directly, John.”",,22-02-2015 12:04,"Washington, DC",Eastern Time (US & Canada)
5.69325E+17,neutral,Virgin America,,TTINAC11,,0,@VirginAmerica @TTINAC11 I DM you,,21-02-2015 18:35,"Las Vegas, NV",Mountain Time (US & Canada)
5.69611E+17,negative,US Airways,,PandooYaar,,0,@USAirways thanks for the worst customer service on the face of the earth. I loved the 5+ hrs on hold along w 2 Cancelled Flightled flights,,22-02-2015 13:32,Philly,Eastern Time (US & Canada)
5.70039E+17,neutral,Virgin America,,elisha_malulani,,0,@VirginAmerica when can I book my flight to Hawaii??,,23-02-2015 17:54,i'm creating a monster ,Pacific Time (US & Canada)
5.69679E+17,negative,American,,derekc21,,0,"@AmericanAir @derekc21 , to my surprise  BA doesn't  have  me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",,22-02-2015 18:04,"Innisfail, Alberta",Mountain Time (US & Canada)
5.69777E+17,negative,US Airways,,earthXplorer,,0,@USAirways flight 435 is delayed so will miss connecting flight 457 can you please help with alternate? Thank you.,,23-02-2015 00:33,"Miami, Fl. USA",Eastern Time (US & Canada)
5.70299E+17,positive,American,,SusieBarre,,0,@AmericanAir got another flight. Thanks you,,24-02-2015 11:06,,
5.68846E+17,positive,Delta,,SMHillman,,0,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,,20-02-2015 10:53,"New York, NY",Eastern Time (US & Canada)
5.69982E+17,neutral,Virgin America,,1stcrown,,0,@VirginAmerica Flight 0736 DAL to DCA 2/24 2:10pm. Tried to check in could not. Status please.,,23-02-2015 14:09,USA,Central Time (US & Canada)
5.69538E+17,negative,US Airways,,beachylinda,,0,@USAirways 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person,,22-02-2015 08:42,,
5.69993E+17,negative,American,,SenorIanAllan,,0,@AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,,23-02-2015 14:53, NYC,Central Time (US & Canada)
5.68925E+17,positive,Southwest,,jnlerner,,0,@SouthwestAir so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier ✈️,,20-02-2015 16:09,Los Angeles,Pacific Time (US & Canada)
5.69978E+17,neutral,Delta,,todayfeelsgood,,0,"OMGee!!! @JetBlue #OnFleek Why @JetBlue Why?!? 😭😁😆😵 How many people even know what that means, lol?",,23-02-2015 13:51,"Honolulu, Hawaii",Hawaii
5.69633E+17,negative,US Airways,,thpx,,0,"@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4",,22-02-2015 15:01,"Bavaria, Germany",Berlin
5.68008E+17,negative,US Airways,,Jeff_Baert,,0,@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us,"[43.0460003, -84.4794566]",18-02-2015 03:25,Mid Michigan,Eastern Time (US & Canada)
5.68017E+17,negative,Virgin America,,NickyB617,,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,18-02-2015 04:00,"Boston, MA",Eastern Time (US & Canada)
5.6989E+17,negative,US Airways,,ThisGuyShaun,,0,@USAirways would have been nice to be offered in flight credit. Especially since I'm staring at empty overhead room.,,23-02-2015 08:03,,
5.68865E+17,neutral,United,,ScribblersNook,,0,@united Followback so I can DM plz,,20-02-2015 12:08,"Atlanta, GA",Eastern Time (US & Canada)
5.67738E+17,negative,Southwest,,leahennessy,,0,@SouthwestAir I also find it ridiculous that I've been tweeting to you since 3:50 AM EST and have still received no response. 9 hours?,,17-02-2015 09:32,"Cambridge, MA",
5.68838E+17,positive,United,,SoyCoder,,0,@united thanks for more timely updates.,"[45.58977875, -122.59182952]",20-02-2015 10:20,,Central Time (US & Canada)
5.6958E+17,negative,United,,rossisd,,0,@united it would make my day if I could take a flight on your airline without any hiccups on your end. Train your employees to communicate,,22-02-2015 11:31,,
5.68831E+17,negative,Southwest,,patsy_cruse,,0,@SouthwestAir delay is understandable but look at the time of the the flight and boarding time. Weird!,,20-02-2015 09:54,,Central Time (US & Canada)
5.69677E+17,negative,United,,Mikey_Hayess,,0,@united your seats are god awful.,,22-02-2015 17:55,,Eastern Time (US & Canada)
5.68184E+17,negative,United,,MattEngelbrecht,,0,@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,,18-02-2015 15:01,"Lakewood, Colorado",Mountain Time (US & Canada)
5.69643E+17,negative,Delta,,GinaMarie_F,,0,"@JetBlue yes, please get me the seats we paid for.","[40.61886457, -74.01535789]",22-02-2015 15:39,Brooklyn =),Eastern Time (US & Canada)
5.69633E+17,negative,Delta,,AIMPortW,,0,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,,22-02-2015 15:02,,
5.69229E+17,negative,Southwest,,jaheard1,,0,@SouthwestAir   Where the heck are the bags for Chicago 408. It has been an hour,,21-02-2015 12:14,Virginia,Quito
5.70237E+17,negative,US Airways,,DocUX,,0,@USAirways been on hold for 2 hours for something which I could have done in less than 1 minute if it was available.Your site UX is awe full,,24-02-2015 07:02,USA,Quito
5.69213E+17,positive,Delta,,kaitlynrosati,,0,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated,,21-02-2015 11:12,CONCRETE JUNGLE,Pacific Time (US & Canada)
5.69973E+17,neutral,US Airways,,tjelke,,0,@USAirways  how does one downgrade a flight?,,23-02-2015 13:30,"Miami, Florida, USA",Eastern Time (US & Canada)
5.69835E+17,negative,American,,Eleonora7,,0,@AmericanAir thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC. Unbelievable.,,23-02-2015 04:24,"New York, NY ",Eastern Time (US & Canada)
5.6964E+17,negative,American,,kaps12,,0,@AmericanAir My flt AA375 for 02/23 got cncled and i cant get hold of a CSR so i can get alternate arrangement. Plz help,,22-02-2015 15:28,,
5.70061E+17,negative,US Airways,,Saint_Louisan,,0,@USAirways ... I f@$%ing hate you.,,23-02-2015 19:21,"St. Louis to Parris Island, SC",Alaska
5.69969E+17,negative,US Airways,,ElmiraBudMan,,0,@USAirways is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time,,23-02-2015 13:14,Does it really matter,
5.67962E+17,neutral,United,,tashtb,,0,"@united Hi, I read there are weather warnings on the East Coast of the US. Would a flight from LHR to SFO be affected?",,18-02-2015 00:22,"London, UK ",
5.70076E+17,negative,Southwest,,GabyOlya,,0,@SouthwestAir making me miss #TheBachelor right now #wah,,23-02-2015 20:21,"Los Angeles, CA",Pacific Time (US & Canada)
5.68927E+17,negative,Southwest,,mcdaniem,,0,@SouthwestAir thanks! More concerned about the conflicting texts I was receiving my about my flight  Having to drive 10 hours now 😢,,20-02-2015 16:15,"Nashville, TN",Mountain Time (US & Canada)
5.70236E+17,negative,US Airways,,david_drhealey,,0,@USAirways i understand that but i should still be able to view my reservation online....,,24-02-2015 06:58,"Central, New Jersey",Hawaii
5.68445E+17,positive,Delta,,hipch1ck,,0,"@JetBlue, never been delayed before; 533 to TPA out of BDL. Better safe than sorry. 💙 #lovejetblue #onlyblue #jetblueforever",,19-02-2015 08:19,Upstate New York,Eastern Time (US & Canada)
5.70211E+17,negative,United,,bcarlsrud,,0,"@united yep that's correct, I got an email at 12:30 am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx",,24-02-2015 05:17,,Central Time (US & Canada)
5.68538E+17,neutral,Delta,,prohumanlife,,0,"@JetBlue quick question, to pay for a second bag, do I have to do it online or can I do it at the airport?",,19-02-2015 14:28,,Eastern Time (US & Canada)
